City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Ship Date,Ship Mode
Vineland,United States,BF-10975,Barbara Fisher,7/6/2019,CA-2019-116260,8360,OFF-AR-10003732,Newell 333,7/12/2019,Standard Class
Newark,United States,MY-18295,Muhammed Yedwab,10/21/2020,CA-2020-151169,19711,OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,10/26/2020,Standard Class
Newark,United States,TH-21115,Thea Hudgings,9/23/2018,CA-2018-148369,19711,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,9/27/2018,Standard Class
Clinton,United States,KH-16630,Ken Heidel,9/18/2019,CA-2019-109575,20735,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9/23/2019,Standard Class
Leominster,United States,GP-14740,Guy Phonely,11/26/2019,CA-2019-117961,1453,OFF-BI-10003707,Aluminum Screw Posts,11/30/2019,Standard Class
Lakewood,United States,JP-15460,Jennifer Patt,10/2/2019,US-2019-137008,8701,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,10/8/2019,Standard Class
New York City,United States,AG-10525,Andy Gerbode,9/7/2019,CA-2019-164084,10011,OFF-FA-10003059,Assorted Color Push Pins,9/12/2019,Standard Class
Long Beach,United States,LR-17035,Lisa Ryan,7/23/2021,CA-2021-103506,11561,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",7/27/2021,Standard Class
Beverly,United States,AJ-10780,Anthony Jacobs,12/28/2018,CA-2018-141313,1915,OFF-PA-10003302,Xerox 1906,1/1/2019,Standard Class
New York City,United States,AC-10615,Ann Chong,9/2/2021,CA-2021-157987,10009,OFF-PA-10003893,Xerox 1962,9/6/2021,Standard Class
New York City,United States,KN-16390,Katherine Nockton,6/3/2021,CA-2021-113908,10011,OFF-PA-10004156,Xerox 188,6/9/2021,Standard Class
New York City,United States,CP-12340,Christine Phan,3/17/2018,US-2018-148838,10024,OFF-PA-10000919,Xerox 1918,3/21/2018,Standard Class
New York City,United States,KH-16330,Katharine Harms,11/20/2018,CA-2018-140396,10024,OFF-PA-10000223,Xerox 2000,11/25/2018,Standard Class
Revere,United States,KH-16330,Katharine Harms,4/1/2018,CA-2018-138359,2151,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,4/6/2018,Standard Class
Plainfield,United States,BP-11050,Barry Pond,11/25/2020,CA-2020-160535,7060,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",11/30/2020,Standard Class
New York City,United States,SC-20260,Scott Cohen,6/26/2021,CA-2021-107132,10009,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",6/30/2021,Standard Class
New York City,United States,NS-18640,Noel Staavos,12/12/2020,CA-2020-169824,10009,OFF-SU-10000952,Fiskars Home & Office Scissors,12/17/2020,Standard Class
New York City,United States,SM-20950,Suzanne McNair,12/5/2021,CA-2021-105235,10011,OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,12/11/2021,Standard Class
New York City,United States,JP-15460,Jennifer Patt,8/23/2020,CA-2020-158001,10035,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",8/27/2020,Standard Class
Newark,United States,HE-14800,Harold Engle,7/8/2021,CA-2021-140480,19711,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,7/12/2021,Standard Class
Newark,United States,YC-21895,Yoseph Carroll,11/17/2018,CA-2018-119375,19711,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,11/22/2018,Standard Class
New York City,United States,CK-12760,Cyma Kinney,11/13/2020,CA-2020-101336,10011,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",11/18/2020,Standard Class
New York City,United States,EH-13765,Edward Hooks,10/30/2020,CA-2020-153836,10011,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,11/3/2020,Standard Class
New York City,United States,LC-16930,Linda Cazamias,6/10/2021,CA-2021-167080,10011,OFF-AR-10001868,Prang Dustless Chalk Sticks,6/14/2021,Standard Class
New York City,United States,BW-11110,Bart Watters,10/13/2020,CA-2020-101161,10024,OFF-AR-10001860,BIC Liqua Brite Liner,10/20/2020,Standard Class
New York City,United States,JP-15460,Jennifer Patt,8/23/2020,CA-2020-158001,10035,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",8/27/2020,Standard Class
Middletown,United States,MP-17965,Michael Paige,10/2/2019,US-2019-145121,6457,OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",10/6/2019,Standard Class
New Bedford,United States,NC-18535,Nick Crebassa,12/24/2021,CA-2021-148355,2740,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12/28/2021,Standard Class
Lakewood,United States,BS-11365,Bill Shonely,4/16/2020,US-2020-107440,8701,OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,4/20/2020,Standard Class
Hackensack,United States,LA-16780,Laura Armstrong,7/11/2018,CA-2018-163552,7601,OFF-LA-10001175,Avery 514,7/15/2018,Standard Class
New York City,United States,BW-11110,Bart Watters,10/13/2020,CA-2020-101161,10024,OFF-LA-10000407,Avery White Multi-Purpose Labels,10/20/2020,Standard Class
Baltimore,United States,KM-16225,Kalyca Meade,12/10/2019,US-2019-138093,21215,OFF-PA-10000143,Astroparche Fine Business Paper,12/16/2019,Standard Class
Baltimore,United States,KM-16225,Kalyca Meade,12/10/2019,US-2019-138093,21215,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",12/16/2019,Standard Class
Hackensack,United States,LA-16780,Laura Armstrong,7/11/2018,CA-2018-163552,7601,OFF-PA-10000474,Easy-staple paper,7/15/2018,Standard Class
Lakewood,United States,JP-15460,Jennifer Patt,10/2/2019,US-2019-137008,8701,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,10/8/2019,Standard Class
Long Beach,United States,TC-20980,Tamara Chand,9/20/2019,CA-2019-156013,11561,OFF-PA-10001970,Xerox 1881,9/26/2019,Standard Class
New York City,United States,DK-13150,David Kendrick,12/20/2021,CA-2021-102197,10009,OFF-PA-10001970,Xerox 1908,12/26/2021,Standard Class
New York City,United States,PJ-18835,Patrick Jones,11/14/2019,CA-2019-137897,10035,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",11/19/2019,Standard Class
Rochester,United States,JC-16105,Julie Creighton,10/23/2021,CA-2021-139913,14609,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10/29/2021,Standard Class
Beverly,United States,AJ-10780,Anthony Jacobs,12/28/2018,CA-2018-141313,1915,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1/1/2019,Standard Class
Leominster,United States,GP-14740,Guy Phonely,11/26/2019,CA-2019-117961,1453,OFF-ST-10001172,"Tennsco Lockers, Sand",11/30/2019,Standard Class
New York City,United States,CK-12760,Cyma Kinney,11/13/2020,CA-2020-101336,10011,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",11/18/2020,Standard Class
New York City,United States,KM-16225,Kalyca Meade,7/6/2019,CA-2019-108665,10011,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,7/10/2019,Standard Class
New York City,United States,SC-20260,Scott Cohen,6/26/2021,CA-2021-107132,10009,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,6/30/2021,Standard Class
Beverly,United States,AJ-10780,Anthony Jacobs,12/28/2018,CA-2018-141313,1915,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,1/1/2019,Standard Class
New York City,United States,JP-15460,Jennifer Patt,8/23/2020,CA-2020-158001,10035,OFF-AR-10001954,Newell 331,8/27/2020,Standard Class
Burlington,United States,CB-12535,Claudia Bergmann,1/23/2020,US-2020-165505,,OFF-AR-10003477,4009 Highlighters,1/27/2020,Standard Class
New York City,United States,RR-19525,Rick Reed,2/28/2020,CA-2020-101623,10035,OFF-FA-10003495,Staples,3/6/2020,Standard Class
Wilmington,United States,GR-14560,Georgia Rosenberg,11/19/2018,US-2018-123183,19805,OFF-LA-10002787,Avery 480,11/25/2018,Standard Class
Clinton,United States,ON-18715,Odella Nelson,12/2/2018,CA-2018-154095,20735,OFF-LA-10000634,Avery 509,12/7/2018,Standard Class
New York City,United States,AC-10615,Ann Chong,9/2/2021,CA-2021-157987,10009,OFF-LA-10001641,Avery 518,9/6/2021,Standard Class
Newark,United States,DB-13555,Dorothy Badders,3/2/2021,CA-2021-104885,19711,OFF-PA-10002764,Easy-staple paper,3/8/2021,Standard Class
Dover,United States,SP-20860,Sung Pak,2/16/2019,CA-2019-156923,3820,OFF-PA-10002751,Xerox 1920,2/20/2019,Standard Class
New York City,United States,EB-13840,Ellis Ballard,12/4/2020,CA-2020-139885,10035,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,12/8/2020,Standard Class
New York City,United States,JD-16150,Justin Deggeller,11/19/2021,CA-2021-168858,10011,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,11/23/2021,Standard Class
New York City,United States,DK-13225,Dean Katz,7/3/2020,CA-2020-168543,10035,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,7/7/2020,Standard Class
Newark,United States,HE-14800,Harold Engle,7/8/2021,CA-2021-140480,19711,OFF-AR-10001419,Newell 325,7/12/2021,Standard Class
New York City,United States,NS-18640,Noel Staavos,12/12/2020,CA-2020-169824,10009,OFF-AR-10000462,Sanford Pocket Accent Highlighters,12/17/2020,Standard Class
New York City,United States,SP-20650,Stephanie Phelps,8/5/2018,CA-2018-110065,10009,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",8/11/2018,Standard Class
Wilmington,United States,GR-14560,Georgia Rosenberg,11/19/2018,US-2018-123183,19805,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",11/25/2018,Standard Class
Lakewood,United States,CS-12175,Charles Sheldon,8/12/2018,CA-2018-109302,8701,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",8/16/2018,Standard Class
Newark,United States,DB-13555,Dorothy Badders,3/2/2021,CA-2021-104885,19711,OFF-EN-10003286,Staple envelope,3/8/2021,Standard Class
New York City,United States,CP-12340,Christine Phan,3/17/2018,US-2018-148838,10024,OFF-PA-10002960,Xerox 1926,3/21/2018,Standard Class
Newark,United States,YC-21895,Yoseph Carroll,11/17/2018,CA-2018-119375,19711,OFF-ST-10002011,Smead Adjustable Mobile File Trolley with Lockable Top,11/22/2018,Standard Class
Clinton,United States,KH-16630,Ken Heidel,9/18/2019,CA-2019-109575,20735,OFF-ST-10004123,Safco Industrial Wire Shelving System,9/23/2019,Standard Class
Mount Vernon,United States,ND-18460,Neil Ducich,6/30/2021,CA-2021-164112,10550,OFF-ST-10002615,"Dual Level, Single-Width Filing Carts",7/4/2021,Standard Class
New York City,United States,MC-17425,Mark Cousins,11/28/2019,CA-2019-161711,10035,OFF-EN-10001539,Staple envelope,12/3/2019,Standard Class
Columbia,United States,MF-17665,Maureen Fritzler,7/22/2020,CA-2020-114307,21044,OFF-PA-10004100,Xerox 216,7/26/2020,Standard Class
New York City,United States,SP-20620,Stefania Perrino,9/7/2021,CA-2021-148929,10011,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",9/11/2021,Standard Class
Baltimore,United States,KM-16225,Kalyca Meade,12/10/2019,US-2019-138093,21215,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,12/16/2019,Standard Class
New Bedford,United States,SC-20440,Shaun Chance,8/17/2019,CA-2019-111297,2740,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,8/21/2019,Standard Class
Revere,United States,EH-13765,Edward Hooks,9/10/2019,US-2019-147242,2151,OFF-PA-10003039,Xerox 1960,9/14/2019,Standard Class
New York City,United States,BW-11110,Bart Watters,12/10/2020,CA-2020-127194,10024,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",12/16/2020,Standard Class
Baltimore,United States,MY-18295,Muhammed Yedwab,4/28/2018,CA-2018-118976,21215,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,5/3/2018,Standard Class
New York City,United States,AS-10045,Aaron Smayling,7/27/2018,US-2018-150126,10035,OFF-PA-10002709,Xerox 1956,8/2/2018,Standard Class
Fairfield,United States,SM-20950,Suzanne McNair,8/28/2019,CA-2019-107902,6824,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",9/2/2019,Standard Class
Bangor,United States,ML-17395,Marina Lichtenstein,8/4/2018,CA-2018-134215,4401,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,8/8/2018,Standard Class
Burlington,United States,CB-12535,Claudia Bergmann,1/23/2020,US-2020-165505,,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,1/27/2020,Standard Class
Philadelphia,United States,SP-20620,Stefania Perrino,9/9/2021,US-2021-118087,19134,OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",9/13/2021,Standard Class
Philadelphia,United States,TH-21235,Tiffany House,5/26/2020,CA-2020-132409,19134,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",6/1/2020,Standard Class
Philadelphia,United States,BP-11185,Ben Peterman,1/4/2020,CA-2020-158211,19143,OFF-AR-10004078,Newell 312,1/8/2020,Standard Class
Philadelphia,United States,KM-16225,Kalyca Meade,12/9/2021,CA-2021-148012,19143,OFF-AR-10004757,Crayola Colored Pencils,12/15/2021,Standard Class
New York City,United States,SH-19975,Sally Hughsby,11/10/2020,CA-2020-125164,10011,OFF-BI-10001191,Canvas Sectional Post Binders,11/14/2020,Standard Class
New York City,United States,AH-10195,Alan Haines,8/24/2021,CA-2021-123043,10024,OFF-BI-10000138,Acco Translucent Poly Ring Binders,8/29/2021,Standard Class
Rochester,United States,DK-13225,Dean Katz,12/20/2021,CA-2021-105480,14609,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,12/26/2021,Standard Class
Toledo,United States,TS-21160,Theresa Swint,4/16/2019,CA-2019-161263,43615,OFF-FA-10003059,Assorted Color Push Pins,4/21/2019,Standard Class
Philadelphia,United States,NH-18610,Nicole Hansen,3/2/2018,CA-2018-111157,19120,OFF-PA-10000327,Xerox 1971,3/6/2018,Standard Class
Philadelphia,United States,SB-20290,Sean Braxton,9/7/2018,CA-2018-122882,19134,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",9/13/2018,Standard Class
Philadelphia,United States,MC-17605,Matt Connell,4/28/2021,CA-2021-160962,19143,OFF-ST-10001325,Sterilite Officeware Hinged File Box,5/2/2021,Standard Class
Philadelphia,United States,TH-21235,Tiffany House,5/26/2020,CA-2020-132409,19134,OFF-AP-10002082,Holmes HEPA Air Purifier,6/1/2020,Standard Class
Fairfield,United States,KL-16555,Kelly Lampkin,9/23/2020,US-2020-129469,45014,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",9/27/2020,Standard Class
Toledo,United States,CS-12490,Cindy Schnelling,1/12/2019,CA-2019-128608,43615,OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",1/17/2019,Standard Class
Philadelphia,United States,MC-17605,Matt Connell,4/28/2021,CA-2021-160962,19143,OFF-AR-10003056,Newell 341,5/2/2021,Standard Class
Long Beach,United States,TC-20980,Tamara Chand,9/20/2019,CA-2019-156013,11561,OFF-BI-10002437,Recycled Premium Regency Composition Covers,9/26/2019,Standard Class
New York City,United States,BG-11695,Brooke Gillingham,1/5/2019,CA-2019-108588,10009,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,1/10/2019,Standard Class
New York City,United States,DR-12880,Dan Reichenbach,7/14/2020,CA-2020-117282,10009,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,7/18/2020,Standard Class
New York City,United States,SC-20260,Scott Cohen,6/26/2021,CA-2021-107132,10009,OFF-BI-10001071,GBC ProClick Punch Binding System,6/30/2021,Standard Class
New York City,United States,AG-10525,Andy Gerbode,9/7/2019,CA-2019-164084,10011,OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9/12/2019,Standard Class
Philadelphia,United States,KB-16240,Karen Bern,11/7/2019,CA-2019-134922,19140,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",11/11/2019,Standard Class
Philadelphia,United States,BO-11350,Bill Overfelt,5/3/2021,CA-2021-132199,19134,OFF-FA-10002280,Advantus Plastic Paper Clips,5/8/2021,Standard Class
Columbus,United States,SF-20965,Sylvia Foulston,11/12/2021,CA-2021-122644,43229,OFF-PA-10003673,Strathmore Photo Mount Cards,11/17/2021,Standard Class
Philadelphia,United States,SP-20860,Sung Pak,8/16/2019,US-2019-126753,19134,OFF-PA-10002787,Xerox 227,8/20/2019,Standard Class
York,United States,NC-18625,Noah Childs,4/9/2021,CA-2021-169404,17403,OFF-PA-10001033,Xerox 1893,4/14/2021,Standard Class
Marion,United States,ME-18010,Michelle Ellison,9/29/2021,CA-2021-148138,43302,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,10/3/2021,Standard Class
Newark,United States,GB-14530,George Bell,4/28/2018,CA-2018-140228,43055,OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",5/3/2018,Standard Class
Philadelphia,United States,DS-13180,David Smith,11/28/2020,CA-2020-127243,19140,OFF-ST-10002301,Tennsco Commercial Shelving,12/4/2020,Standard Class
Philadelphia,United States,FC-14335,Fred Chung,5/15/2019,CA-2019-138492,19140,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,5/22/2019,Standard Class
Philadelphia,United States,FM-14215,Filia McAdams,5/12/2020,US-2020-101196,19140,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",5/17/2020,Standard Class
Philadelphia,United States,JO-15145,Jack O'Briant,7/29/2020,CA-2020-116344,19140,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",8/2/2020,Standard Class
Philadelphia,United States,AC-10615,Ann Chong,9/15/2019,CA-2019-100734,19143,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",9/20/2019,Standard Class
Reading,United States,MZ-17515,Mary Zewe,10/3/2019,CA-2019-125178,19601,OFF-ST-10002562,Staple magnet,10/9/2019,Standard Class
Columbus,United States,CC-12610,Corey Catlett,11/26/2021,CA-2021-155957,43229,OFF-AP-10002082,Holmes HEPA Air Purifier,11/30/2021,Standard Class
Toledo,United States,TS-21160,Theresa Swint,4/16/2019,CA-2019-161263,43615,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,4/21/2019,Standard Class
Philadelphia,United States,TH-21115,Thea Hudgings,11/2/2021,CA-2021-127782,19140,OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,11/6/2021,Standard Class
Bowling Green,United States,BS-11380,Bill Stewart,11/16/2021,CA-2021-160633,43402,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,11/21/2021,Standard Class
Toledo,United States,TS-21160,Theresa Swint,4/16/2019,CA-2019-161263,43615,OFF-AR-10004757,Crayola Colored Pencils,4/21/2019,Standard Class
Philadelphia,United States,MS-17980,Michael Stewart,12/4/2021,CA-2021-117667,19134,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,12/9/2021,Standard Class
Philadelphia,United States,SM-20950,Suzanne McNair,9/29/2018,CA-2018-122931,19134,OFF-AR-10003469,Nontoxic Chalk,10/3/2018,Standard Class
Philadelphia,United States,AY-10555,Andy Yotov,12/26/2018,CA-2018-101427,19140,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",12/30/2018,Standard Class
Philadelphia,United States,VG-21805,Vivek Grady,8/26/2020,CA-2020-132094,19140,OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",9/2/2020,Standard Class
Mount Vernon,United States,SP-20545,Sibella Parks,10/13/2018,CA-2018-123316,10550,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,10/17/2018,Standard Class
New York City,United States,DK-13150,David Kendrick,12/20/2021,CA-2021-102197,10009,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,12/26/2021,Standard Class
